institution_name,country_code,latitude,longitude
Érudit,CA,45.50884,-73.58781
Hospital Episcopal San Lucas,PR,18.01031,-66.62398
University of Turabo,PR,18.2544,-65.97294
Naval Air Warfare Center Weapons Division,US,35.64051,-117.76395
Office of Enterprise Assessments,US,38.89511,-77.03637
Institute for Bioscience and Biotechnology Research,US,39.084,-77.15276
Whitney R. Harris World Ecology Center,US,38.62727,-90.19789
VetStrong,US,29.42412,-98.49363
Colectica (United States),US,44.97997,-93.26384
Prostate Cancer Support Association of New Mexico,US,35.08449,-106.65114
Consejo Latinoamericano de Ciencias Sociales,AR,-34.61315,-58.37723
U.S. Army Corp of Engineers Waterways Experiment Station,US,32.35265,-90.87788
Texas Neurofibromatosis Foundation,US,32.81402,-96.94889
Albion Technologies (United Kingdom),GB,51.45523,-2.59665
Laboratoire de Neurosciences Cognitives et Computationnelles,FR,48.85341,2.3488
Histoire et Dynamique des Espaces Anglophones: du Réel au Virtuel,FR,48.85341,2.3488
Inter-University Research Institute Corporation,JP,36.2,140.1
Queen Margaret University,GB,55.95206,-3.19648
Nordfriisk Instituut,DE,54.61868,8.96441
Office of International Nuclear Safety,US,38.89511,-77.03637
California Department of Alcohol and Drug Programs,US,38.58157,-121.4944
EMS Press,DE,52.52437,13.41053
Faculty Santíssima Trindade,BR,-7.74167,-35.22778
Institute of Particle and Nuclear Studies,JP,36.2,140.1
Harry Diamond Laboratories,US,39.00317,-76.97192
Bladder Cancer Advocacy Network,US,38.98067,-77.10026
VA Caribbean Healthcare System,PR,18.46633,-66.10572
National Institute of Genetics,JP,35.11667,138.91667
Centro de Física Miguel Antonio Catalán,ES,40.4165,-3.70256
Office of Secretary of Energy,US,38.89511,-77.03637
International Research Center for Japanese Studies,JP,35.02107,135.75385
Spent Fuel and Waste Disposition,US,38.89511,-77.03637
Clinical Research Puerto Rico,PR,18.46633,-66.10572
CureDuchenne,US,33.61891,-117.92895
U.S. Army Ballistic Research Laboratory,US,39.46686,-76.13066
Office of Indian Energy Policy and Programs,US,38.89511,-77.03637
Office of Petroleum Reserves,US,38.89511,-77.03637
Colorectal Cancer Alliance,US,38.89511,-77.03637
Michigan Ovarian Cancer Alliance,US,42.27756,-83.74088
National Institute of Japanese Literature,JP,35.6895,139.69171
Office of Integrated Waste Management,US,38.89511,-77.03637
Aduro BioTech (United States),US,37.87159,-122.27275
Clínica Planificación Familiar y Terminación de Embarazo,PR,18.39856,-66.15572
University of the Virgin Islands,VI,17.72751,-64.74698
Fundación Openlab Ecuador,EC,-0.22985,-78.52495
Instituto de Estructura de la Materia,ES,40.4165,-3.70256
California Department of Food and Agriculture,US,38.58157,-121.4944
Children's National,US,38.89511,-77.03637
Dr. Susan Love Foundation for Breast Cancer Research,US,34.09001,-118.36174
"Pathophysiology, Diagnosis and Treatment of Bone Diseases",FR,45.74846,4.84671
U.S. Army Cold Regions Test Center,US,63.9412,-145.57398
Virgin Islands Department of Human Services,VI,17.72751,-64.74698
KEK Accelerator Laboratory,JP,36.2,140.1
Washington University Physicians,US,38.62727,-90.19789
Naval Information Warfare Center Atlantic,US,32.77657,-79.93092
Maldives Business School,MV,4.17521,73.50916
Western National Parks Association,US,32.22174,-110.92648
"Laboratoire Instrumentation, Simulation et Informatique Scientifique",FR,48.85,2.6
Rein in Sarcoma,US,45.08608,-93.26328
National Alliance of State Prostate Cancer Coalitions,US,34.05223,-118.24368
NUS High School of Mathematics and Science,SG,1.28967,103.85007
Allegheny-Singer Research Institute,US,40.44062,-79.99589
University Hospital Frankfurt,DE,50.11552,8.68417
Societatea Națională de Gaze Naturale Romgaz SA (Romania),RO,46.16667,24.35
The Virgin Islands Public Library System,VI,17.72751,-64.74698
Office of Emergency Operations,US,38.89511,-77.03637
Rally Foundation for Childhood Cancer Research,US,33.749,-84.38798
Alberta Children's Hospital Research Institute,CA,51.05011,-114.08529
Infrastructure Management and Disposition Policy,US,38.89511,-77.03637
Breast Cancer Solutions,US,33.64697,-117.68922
Virginia Soybean Board,US,37.55376,-77.46026
Elrazi University,SD,15.55177,32.53241
Us Too,US,42.03336,-87.8834
Laboratoires Contapharm (France),FR,48.63644,2.76806
Institut de Microelectrònica de Barcelona,ES,41.49109,2.14079
UL (Germany),DE,50.04832,8.69406
Office of Spent Fuel and Waste Science and Technology,US,38.89511,-77.03637
Groupe de recherche interdisciplinaire sur les processus d'information et de communication,FR,48.85341,2.3488
Charles Harwood Memorial Hospital,VI,17.72751,-64.74698
Governor Juan F. Luis Hospital & Medical Center,VI,17.72751,-64.74698
Laboratoire de Linguistique et Didactique des Langues Etrangères et Maternelles,FR,45.17869,5.71479
Instituto Nacional de Pesca y Acuacultura,MX,19.42847,-99.12766
"Office of Nuclear Materials Production, Management, and Protection",US,38.89511,-77.03637
Water Power Technologies Office,US,38.89511,-77.03637
Colorado Clinical and Translational Sciences Institute,US,39.72943,-104.83192
Center for Advanced Studies on Puerto Rico and the Caribbean,PR,18.46633,-66.10572
McCune Foundation,US,40.44062,-79.99589
InterAmerican University of Puerto Rico,PR,18.08163,-67.0449
Semey Medical University,KZ,50.42675,80.26669
Deutsches Herzzentrum München,DE,48.13743,11.57549
National Institutes for the Humanities,JP,35.6895,139.69171
Annie Appleseed Project,US,26.46146,-80.07282
Alberta Children's Hospital,CA,51.05011,-114.08529
University of Indonesia,ID,-6.4,106.81861
Sisters Network Inc.,US,29.76328,-95.36327
National Astronomical Observatory of Japan,JP,35.68351,139.55963
UL Standards & Engagement,US,42.04114,-87.69006
UL Solutions (United States),US,42.12753,-87.82895
U.S. Army Yuma Test Center,US,32.86139,-114.11808
WomenHeart,US,38.89511,-77.03637
American Samoa Government,AS,-14.27806,-170.7025
American Chronic Pain Association,US,38.98223,-94.67079
Office of Policy,US,38.89511,-77.03637
Hospital Metropolitano Dr. Pila,PR,18.01031,-66.62398
Wright Research and Development Center,US,39.81791,-84.04995
National Museum of Ethnology,JP,34.76143,135.51567
NOAA Tropical Analysis and Forecast Branch,US,25.77427,-80.19366
Universitas Banten Jaya,ID,-6.11528,106.15417
Survivors on Purpose Inc.,US,32.73569,-97.10807
Edward M. Calvo Cancer Foundation,GU,13.47567,144.74886
California Department of Transportation,US,38.58157,-121.4944
Office of Accelerator R&D and Production,US,38.89511,-77.03637
Institute for Molecular Science,JP,34.95,137.16667
Australian Synchrotron,AU,-37.814,144.96332
"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",AR,-34.61315,-58.37723
Université des Sciences Sociales et de Gestion de Bamako,ML,12.65,-8.0
Colegio Universitario de San Juan,PR,18.46633,-66.10572
Taylor and Francis (United Kingdom),GB,51.67109,-1.28278
Nuclear Energy University Program,US,38.89511,-77.03637
Centre d'Etudes et de Recherches Appliquées à la Gestion,FR,45.17869,5.71479
U.S. Army West Desert Test Center,US,40.18897,-112.91896
NASA Planetary Science,US,38.89511,-77.03637
Office of Public Affairs,US,38.89511,-77.03637
"Sens, Texte, Informatique, Histoire",FR,48.85341,2.3488
Federal Service for Surveillance on Consumer Rights Protection and Human Wellbeing,RU,55.75222,37.61556
"Laboratoire Inter-universitaire de Psychologie: Personnalité, Cognition, Changement Social",FR,45.17997,5.78935
CDI Laboratories (United States),PR,18.20107,-67.13962
HJR Reefscaping,PR,18.08663,-67.14573
Office of State and Community Energy Programs,US,38.89511,-77.03637
Sana'a University,YE,15.35472,44.20667
European Mathematical Society,FI,60.16952,24.93545
Scottish Universities Press,GB,55.86515,-4.25763
Office of Resource Sustainability,US,38.89511,-77.03637
Office of Environmental Protection and ES&H Reporting,US,38.89511,-77.03637
Office of Defense Programs,US,38.89511,-77.03637
Amputee Coalition of America,US,38.89511,-77.03637
Powiślańska Szkoła Wyższa,PL,53.72495,18.93114
International Lyme and Associated Diseases Society,US,39.00287,-77.07115
Naval Nuclear Propulsion Program (Naval Reactors),US,38.89511,-77.03637
The Institute of Statistical Mathematics,JP,35.6895,139.69171
Institute for Tropical Technology,VN,21.0245,105.84117
Huertas College,PR,18.23412,-66.0485
Centro de Neumologia Pediatrica,PR,18.46633,-66.10572
"Gastroenterology Hospital ""Saverio de Bellis""",IT,40.88643,17.16549
National Institute for Physiological Sciences,JP,34.95,137.16667
Debbie's Dream Foundation,US,26.13421,-80.23184
Centre de Recherche en Myologie,FR,48.85341,2.3488
Atlantic University College,PR,18.35745,-66.111
Children's Hospital Foundation,US,38.89511,-77.03637
Bayamón Central University,PR,18.17774,-66.11322
Routledge (United Kingdom),GB,51.75222,-1.25596
Air Force Space Technology Center,US,35.03761,-106.61262
Building Technologies Office,US,38.89511,-77.03637
American Samoa Department of Homeland Security,AS,-14.27806,-170.7025
Nuclear Energy Enabling Technologies,US,38.89511,-77.03637
Department of Human and Social Services,AS,-14.27806,-170.7025
U.S. Army Redstone Test Center,US,34.68387,-86.64764
Canadian Policy Research Networks,CA,45.41117,-75.69812
Academy of Science St. Louis,US,38.62727,-90.19789
Adam Smith University,MP,15.21233,145.7545
Europa-Universität Flensburg,DE,54.78431,9.43961
Conservation Trust of Puerto Rico,PR,18.46633,-66.10572
Hôpital de la Roche-Guyon,FR,49.08142,1.62998
Unite 2 Fight Paralysis,US,44.97997,-93.26384
School of Plastic Arts of Puerto Rico,PR,18.46633,-66.10572
Office of Nuclear Facilities Management,US,38.89511,-77.03637
Prince Bernhard Nature Fund,NL,52.37403,4.88969
Puerto Rico Community Network for Clinical Research on AIDS,PR,18.46633,-66.10572
Naval Electronics Laboratory Center,US,32.71571,-117.16472
The Geneva Learning Foundation,CH,46.20222,6.14569
U.S. Army Aberdeen Test Center,US,39.46686,-76.13066
California Department of Parks and Recreation,US,38.58157,-121.4944
Breast Cancer Options,US,41.92704,-73.99736
Advanced Materials and Manufacturing Technologies Office,US,38.89511,-77.03637
Washington University in St. Louis School of Medicine,US,38.62727,-90.19789
Virgin Islands Territorial Emergency Management Agency,VI,18.3419,-64.9307
Naval Information Warfare Center Pacific,US,32.71571,-117.16472
Pacific Islands University,GU,13.44761,144.80109
École des Neurosciences de Paris,FR,48.85341,2.3488
Massachusetts Breast Cancer Coalition,US,42.08343,-71.39673
Office of Sustainable Transportation and Fuels,US,38.89511,-77.03637
Naval Air Warfare Center Warminster,US,40.20678,-75.09962
Institute of Materials Structure Science,JP,36.2,140.1
Neurofibromatosis Network,US,41.86614,-88.10701
Naval Air Warfare Center Aircraft Division,US,38.28374,-76.41853
ZERO Prostate Cancer,US,38.80484,-77.04692
Team Survivor Northwest,US,47.60621,-122.33207
Catanduanes State University,PH,13.5848,124.2374
American Samoa Community Cancer Coalition,AS,-14.27806,-170.7025
Instituto de Microelectrónica de Sevilla,ES,37.38283,-5.97317
Kostanay State University A Baitursynov,KZ,53.21435,63.62463
Institut de Chimie Moléculaire de Grenoble,FR,45.17869,5.71479
Auxilio Mutuo Hospital,PR,18.46633,-66.10572
N.N. Krasovskii Institute of Mathematics and Mechanics of the Ural Branch of the Russian Academy of Sciences,RU,56.8519,60.6122
Universidad Metropolitana,PR,18.46633,-66.10572
Grid Systems and Components,US,38.89511,-77.03637
Finnish Geospatial Research Institute,FI,60.2052,24.6522
U.S. Army Electronic Proving Ground,US,31.56161,-110.34732
Centre d'Études Médiévales Anglaises,FR,48.85341,2.3488
Naval Weapons Center,US,35.65079,-117.66173
Office of Under Secretary for Science and Innovation,US,38.89511,-77.03637
San Juan Quarantine Station,PR,18.46633,-66.10572
Office of Technology Transitions,US,38.89511,-77.03637
Ann's Place,US,41.39482,-73.45401
California Department of Public Health,US,38.58157,-121.4944
Ascension,US,38.62727,-90.19789
ICPR Junior College,PR,18.46633,-66.10572
Facing Our Risk of Cancer Empowered,US,27.94752,-82.45843
Graceland International University,MP,15.21233,145.7545
Neuropsychologie et Imagerie de la Mémoire Humaine,FR,49.18585,-0.35912
Naval Ocean Systems Center,US,32.71571,-117.16472
Office of Defense Nuclear Security,US,38.89511,-77.03637
Nutrition et obésité : approches systémiques,FR,48.85341,2.3488
Department of Administration,GU,13.47567,144.74886
Office of Advanced Fuels Technologies,US,38.89511,-77.03637
Northern Marianas College,MP,15.21233,145.7545
Research Institute for Humanity and Nature,JP,35.02107,135.75385
Natural Resources Institute Finland,FI,60.16952,24.93545
Antillean Adventist University,PR,18.20107,-67.13962
The Baltic Sea Conservation Foundation,DE,54.0887,12.14049
Max-Planck-Förderstiftung,DE,48.13743,11.57549
"Office of Environment, Safety, and Health",US,38.89511,-77.03637
Achaogen (United States),US,37.77493,-122.41942
Department of Public Health and Social Services,GU,13.44761,144.80109
Kostanai State Pedagogical University,KZ,53.21435,63.62463
Adult Congenital Heart Association,US,39.91678,-75.38769
Higher Education Authority,IE,53.33306,-6.24889
The Red Door Community,US,40.71427,-74.00597
Society for the Study of Evolution,US,38.62727,-90.19789
Thailand Center of Excellence for Life Sciences,TH,13.75398,100.50144
National Institutes of Natural Sciences,JP,35.6895,139.69171
Tafuna High School,AS,-14.27806,-170.7025
ITER,FR,43.72484,5.81168
Central Asian Medical University,UZ,40.38421,71.78432
Malecare,US,40.71427,-74.00597
Civilisations et littératures d'Espagne et d'Amérique du Moyen-Age aux Lumières,FR,48.85341,2.3488
Northern Marianas Humanities Council,MP,15.21233,145.7545
"Seismological Observatory at the Faculty of Natural Sciences and Mathematics, Ss. Cyril and Methodius University, Skopje, Republic of Macedonia",MK,41.99646,21.43141
National Autism Association,US,41.60232,-71.25033
Puerto Rico Administration of Mental Health and Anti-Addiction Services,PR,18.39856,-66.15572
Office of Infrastructure,US,38.89511,-77.03637
U.S. Army Combat Capabilities Development Command Aviation & Missile Center,US,34.68387,-86.64764
Prostate Cancer Research Institute,US,34.02112,-118.39647
Bayer Fund,US,38.62727,-90.19789
Assheuer + Pott (Germany),DE,51.3281,8.00369
Corteam,FR,48.84444,7.61083
Accentus Medical (United Kingdom),GB,51.75222,-1.25596
Bureau Veritas (Australia),AU,-37.814,144.96332
Eurofins (United Kingdom),GB,55.95206,-3.19648
Institute for Advancing Computing Education,US,40.69365,-89.58899
Centre d'Immunologie et des Maladies Infectieuses,FR,48.85341,2.3488
Dartmouth Health,US,43.70229,-72.28954
Triad National Security (United States),US,35.88808,-106.30697
Remodelage et Reparation du Tissu Renal,FR,48.85341,2.3488
Laboratoire d’immunologie intégrative du cancer,FR,48.85341,2.3488
Guts UK,GB,51.50853,-0.12574
University of Arizona Cancer Center,US,32.22174,-110.92648
I-Five (South Korea),KR,37.566,126.9784
Quebec Research and Development Centre,CA,46.81228,-71.21454
Harold C. Simmons Comprehensive Cancer Center,US,32.78306,-96.80667
Onco-Urologie Prédictive,FR,48.85341,2.3488
Miele (Germany),DE,51.90693,8.37853
Conseil départemental de la Dordogne,FR,45.18691,0.71439
Cornell Atkinson Center for Sustainability,US,42.44063,-76.49661
Institut des Régions Arides,TN,33.35495,10.50548
Center for Functional Nanomaterials,US,40.86954,-72.88677
Santen (France),FR,48.63389,2.44417
Aptar (United States),US,42.24113,-88.3162
Exedy (Japan),JP,34.76615,135.62759
Huntsman Cancer Institute,US,40.76078,-111.89105
Indian Institute of Technology Kharagpur,IN,22.33971,87.32501
Landcare Australia,AU,-33.8,151.18333
Rusk Rehabilitation,US,40.71427,-74.00597
ChorusOS (France),FR,48.76636,2.03405
Moinhos de Vento Agroecology Research Centre,PT,37.55239,-7.6901
Tenaris (Luxembourg),LU,49.61167,6.13
Stäubli (France),FR,45.74667,6.29389
Conseil départemental de l'Essonne,FR,48.63389,2.44417
Solutions Inc. (Japan),JP,35.6895,139.69171
Southern New Hampshire Medical Center,US,42.76537,-71.46757
National Microbiome Data Collaborative,US,37.87159,-122.27275
Harrow Research and Development Centre,CA,42.03339,-82.91654
National Energy Technology Laboratory,US,40.29864,-79.99405
"Systématique, adaptation, évolution",FR,48.85341,2.3488
University of Alabama System,US,33.20984,-87.56917
South Carolina Spinal Cord Injury Association,US,34.00071,-81.03481
Guelph Research and Development Centre,CA,43.54594,-80.25599
Bandung Institute of Technology,ID,-6.92222,107.60694
UC Davis Comprehensive Cancer Center,US,38.58157,-121.4944
Oak Ridge Leadership Computing Facility,US,36.01036,-84.26964
Center for Nanophase Materials Sciences,US,36.01036,-84.26964
General Electric (France),FR,48.85,-0.55
Aptar (France),FR,48.86115,2.11463
Environmental Molecular Sciences Laboratory,US,46.28569,-119.28446
University of Hawaii System,US,21.30694,-157.85833
Lethbridge Research and Development Centre,CA,49.69999,-112.81856
University of Chicago Medicine Comprehensive Cancer Center,US,41.85003,-87.65005
National Institute of Diabetes and Digestive and Kidney Diseases,US,38.98067,-77.10026
Shanghai Posts & Telecommunications Designing Consulting Institute,CN,31.22222,121.45806
Cancer Council Western Australia,AU,-31.9485,115.8268
High Flux Isotope Reactor,US,36.01036,-84.26964
Emory Healthcare,US,33.749,-84.38798
Arc Research Institute,US,37.44188,-122.14302
École nationale supérieure Louis-Lumière,RE,-20.88231,55.4504
NG Biotech (France),FR,47.82472,-1.80861
Ministry of AYUSH,IN,28.62137,77.2148
NEAL (Algeria),DZ,36.73225,3.08746
THERANOSCAN : Biomarqueurs Théranostiques des Cancers Bronchiques Non à Petites Cellules,FR,48.85341,2.3488
Technion – Israel Institute of Technology,IL,32.81841,34.9885
Masonic Cancer Center,US,44.97997,-93.26384
Oak Spring Garden Foundation,US,38.994,-77.88472
Scientific and Industrial Research and Development Centre,ZW,-17.82772,31.05337
OU Health,US,35.46756,-97.51643
Dynamiques patrimoniales et culturelles,FR,48.77334,2.07393
Kazakh National Agrarian Research University,KZ,43.25,76.91667
Laboratoire d'Economie et de Management de Nantes Atlantique,FR,47.21725,-1.55336
Mayo Clinic Comprehensive Cancer Center (Florida),US,30.33218,-81.65565
Ritsumeikan University,JP,35.02107,135.75385
Saint-Jean-sur-Richelieu Research and Development Centre,CA,45.30713,-73.26259
OU Health Stephenson Cancer Center,US,35.46756,-97.51643
NYU Langone Health,US,40.71427,-74.00597
University of Chicago Medical Center,US,41.85003,-87.65005
Johns Hopkins University SAIS Bologna Center,IT,44.49381,11.33875
Saskatoon Research and Development Centre,CA,52.13238,-106.66892
Uniboard (Canada),CA,45.56995,-73.692
The Ohio State University Comprehensive Cancer Center – Arthur G. James Cancer Hospital and Richard J. Solove Research Institute,US,39.96118,-82.99879
Accelerator Test Facility,US,40.86954,-72.88677
"Department of Agriculture, Water and the Environment",AU,-35.28346,149.12807
Réanimation et soins intensifs du patient en Insuffisance respiratoire aigüe,FR,48.85341,2.3488
InnaVirVax (France),FR,48.63389,2.44417
Chunghwa Picture Tubes (Taiwan),TW,24.99368,121.29696
Sankofa Healing Studio,US,39.95238,-75.16362
Boyds (United Kingdom),GB,53.09787,-2.44161
Groupe de recherche clinique – Tumeurs Thyroïdiennes,FR,48.85341,2.3488
University of Florida Health,US,29.65163,-82.32483
Semmtech (Netherlands),NL,52.3025,4.68889
Mathematical Institute of the Serbian Academy of Sciences and Arts,RS,44.80401,20.46513
The University of Kansas Cancer Center,US,39.09973,-94.57857
Laboratoire Dielen (France),FR,49.6386,-1.6147
Pest Management Centre,CA,45.41117,-75.69812
Dana-Farber/Harvard Cancer Center,US,42.35843,-71.05977
Institut Pierre Louis d‘Épidémiologie et de Santé Publique,FR,48.85341,2.3488
IntegraGen (France),FR,48.63389,2.44417
Centre de Recherche Saint-Antoine,FR,48.85341,2.3488
Princeton Plasma Physics Laboratory,US,40.34872,-74.65905
Grenoble Alpes Métropole,FR,45.17869,5.71479
O'Neal Comprehensive Cancer Center,US,33.52066,-86.80249
Laboratoire des Applications Numériques,FR,47.21389,0.83444
Dartmouth Cancer Center,US,43.64229,-72.25176
Charlottetown Research and Development Centre,CA,46.23459,-63.1256
Indira Gandhi Institute of Development Research,IN,19.07283,72.88261
Summerland Research and Development Centre,CA,49.59977,-119.66911
WWF Italia,IT,41.89193,12.51133
United Nations University World Institute for Development Economics Research,FI,60.16952,24.93545
White River Junction VA Medical Center,US,43.64896,-72.31926
Mayo Clinic Hospital,US,33.44838,-112.07404
Lawrence Livermore National Security,US,37.68187,-121.76801
WWF Tanzania,TZ,-6.82349,39.26951
Savannah River National Laboratory,US,33.56042,-81.71955
Tisch Cancer Institute,US,40.71427,-74.00597
Lucile Packard Children's Hospital,US,37.44188,-122.14302
Dan L Duncan Comprehensive Cancer Center,US,29.76328,-95.36327
USC Norris Comprehensive Cancer Center,US,34.05223,-118.24368
Texas State University,US,30.50826,-97.6789
Bio-Medical Science (South Korea),KR,37.566,126.9784
Arianespace (France),FR,48.63389,2.44417
Canadian Dairy Commission,CA,45.41117,-75.69812
Handicap moteur et cognitif et réadaptation,FR,48.85341,2.3488
University of Virginia Cancer Center,US,38.02931,-78.47668
Tabriz University of Medical Sciences,IR,38.08,46.2919
UC Irvine Chao Family Comprehensive Cancer Center,US,33.78779,-117.85311
Department of Agriculture Food and the Marine,IE,53.33306,-6.24889
Mayo Clinic in Arizona,US,33.50921,-111.89903
Central Mechanical Engineering Research Institute,IN,23.51583,87.30801
WWF-India,IN,28.62137,77.2148
ZIN Technologies (United States),US,41.4995,-81.69541
Center for Integrated Nanotechnologies,US,35.08449,-106.65114
UNC Lineberger Comprehensive Cancer Center,US,35.9132,-79.05584
Pioneers Research and Consulting Group (Switzerland),CH,46.51127,6.49854
Gifu University,JP,35.42291,136.76039
Systems Engineering Associates Corporation (United States),US,41.54566,-71.29144
Office of the Director,US,38.98067,-77.10026
University of Maryland Medical System,US,39.29038,-76.61219
Military Electronic Works (Poland),PL,52.30376,21.16018
Institut des Sciences du Calcul et des Données,FR,48.85341,2.3488
German Academic Exchange Service,DE,50.73438,7.09549
UNM Comprehensive Cancer Center,US,35.08449,-106.65114
Joslin Diabetes Center,US,42.35843,-71.05977
Lacombe Research and Development Centre,CA,52.46681,-113.7353
Institut de Biologie Paris-Seine,FR,48.85341,2.3488
Suez (France),FR,48.89672,2.25666
Fermi Research Alliance,US,41.85003,-88.31257
Duke Medical Center,US,35.99403,-78.89862
ORTEC (Netherlands),NL,52.0575,4.49306
WWF Germany,DE,52.52437,13.41053
Fredericton Research and Development Centre,CA,45.94541,-66.66558
OpenAI (United States),US,37.77493,-122.41942
"Kidney Foundation Hospital and Research Institute, Bangladesh",BD,23.7104,90.40744
Hospital Universitário da Universidade de São Paulo,BR,-23.5475,-46.63611
Fred and Pamela Buffett Cancer Center,US,41.25626,-95.94043
New York University Langone Orthopedic Hospital,US,40.71427,-74.00597
Universidade Federal da Paraíba,BR,-7.115,-34.86306
Princess Nourah bint Abdulrahman University,SA,24.68773,46.72185
Morden Research and Development Centre,CA,49.1919,-98.10136
Centre Expert en Endométriose,FR,48.85341,2.3488
Nāgānanda International Institute for Buddhist Studies,LK,6.9553,79.922
"State Enterprise ""Ivano-Frankivsk Scientific and Production Center for Standardization, Metrology and Certification""",UA,48.92312,24.71248
National Snow and Ice Data Center,US,40.01499,-105.27055
UAB Medicine,US,33.52066,-86.80249
Sport-Elec (France),FR,49.2984,0.8738
Saint-Hyacinthe Research and Development Centre,CA,45.63076,-72.95699
Méthodes et Outils pour les Sciences Participatives,FR,48.85341,2.3488
Scottish Government Health and Social Care Directorates,GB,55.95206,-3.19648
Gipsi (France),FR,48.76636,2.03405
Modern Specialized University,YE,15.35472,44.20667
Inter-university Institute for Data Intensive Astronomy,ZA,-33.92584,18.42322
Napata College,SD,15.55177,32.53241
"Thea Energy, Inc. (United States)",US,40.72594,-74.11125
Education University of Hong Kong,HK,22.45007,114.16877
Evolution des Régulations Endocriniennes,FR,48.85341,2.3488
Mistral AI (France),FR,48.85341,2.3488
WWF-Cambodia,KH,11.56245,104.91601
EMD Serono (United States),US,42.13066,-70.91616
Verona Pharma (United Kingdom),GB,51.50853,-0.12574
Canada Agricultural Review Tribunal,CA,45.41117,-75.69812
The JAX Cancer Center,US,44.38758,-68.2039
Institute for Economic Education,DE,53.14118,8.21467
Robotique et Innovation Chirurgicale,FR,48.85341,2.3488
Croucher Foundation,HK,22.27832,114.17469
Center for Nanoscale Materials,US,41.67364,-88.00173
University of Pennsylvania Health System,US,39.95238,-75.16362
WWF Cameroon,CM,3.86667,11.51667
Stanford Synchrotron Radiation Lightsource,US,37.45383,-122.18219
Agriculture and Agri-Food Canada,CA,45.41117,-75.69812
EMD Group (United States),US,42.13066,-70.91616
Ipsen (United States),US,42.23474,-88.94899
Interscience (France),FR,48.8601,2.0222
St. John's Research and Development Centre,CA,47.56494,-52.70931
The Barbara Ann Karmanos Cancer Institute,US,42.33143,-83.04575
Groupe d’Étude sur l’HyperTension Intra Crânienne idiopathique,FR,48.85341,2.3488
ThermoAnalytics (United States),US,42.48059,-83.47549
University of Iowa Holden Comprehensive Cancer Center,US,41.66113,-91.53017
i-Sense (South Korea),KR,37.566,126.9784
Calvagone (France),FR,45.95722,4.64667
RPH Research Foundation,AU,-31.95224,115.8614
PremUP,FR,48.85341,2.3488
Copenhagen Municipal Hospital,DK,55.67594,12.56553
BAE Systems Electronic Systems (United States),US,42.76537,-71.46757
Association pour le Développement des Entreprises et des Compétences,FR,48.84444,7.61083
Case Comprehensive Cancer Center,US,41.4995,-81.69541
Universiteti i Gjakovës “Fehmi Agani”,XK,42.38028,20.43083
Sherbrooke Research and Development Centre,CA,45.40008,-71.89908
WWF-Indonesia,ID,-6.21462,106.84513
Mayo Clinic Comprehensive Cancer Center (Arizona),US,33.44838,-112.07404
Bureau Veritas (France),FR,48.8846,2.26965
Farm Credit Canada,CA,50.45008,-104.6178
Equinor (Norway),NO,58.97005,5.73332
Anterogen (South Korea),KR,37.566,126.9784
Limited Liability Company Kiev International Forensic Expert Institute Of Psychological Expertise And Researchs On Polygraph (Ukraine),UA,50.45466,30.5238
Medical University of Ilam,IR,33.6374,46.4227
École Supérieure des Techniques Aéronautiques et de Construction Automobile,FR,48.76636,2.03405
The Ritsumeikan Trust,JP,35.02107,135.75385
Farm Products Council of Canada,CA,45.41117,-75.69812
Tenaris (Argentina),AR,-34.61315,-58.37723
Tenaris (Venezuela),VE,10.48801,-66.87919
Triad Interactive (United States),US,38.89511,-77.03637
New Brunswick Museum,CA,45.27076,-66.05616
Centre d'Investigation Clinique Antilles Guyane,GF,4.93333,-52.33333
Alstom (France),FR,48.90694,2.33306
Genoscope,FR,48.63389,2.44417
UPMC Hillman Cancer Center,US,40.44062,-79.99589
Georgetown Lombardi Comprehensive Cancer Center,US,38.89511,-77.03637
Alzheimer’s Disease Neuroimaging Initiative,US,32.71571,-117.16472
Barber-Nichols (United States),US,39.80276,-105.08748
Institut Agama Kristen Negeri Palangka Raya,ID,-2.20833,113.91667
Purdue University Institute for Cancer Research,US,40.42587,-86.90807
Centro de Investigación en Red en Enfermedades Cardiovasculares,ES,40.4165,-3.70256
Escuela Militar de Ingeniería,BO,-16.5,-68.15
Tokai National Higher Education and Research System,JP,35.18147,136.90641
UCLA Jonsson Comprehensive Cancer Center,US,34.05223,-118.24368
Rastriya Banijya Bank Limited,NP,27.70169,85.3206
University of Hawaii Cancer Center,US,21.30694,-157.85833
Egis (France),FR,48.77334,2.07393
Al-Rashid International Private University for Science and Technology,SY,32.61889,36.10213
Heriot-Watt University Malaysia,MY,2.93527,101.69112
WWF-UK,GB,51.31903,-0.55893
Woodhull Medical and Mental Health Center,US,40.6501,-73.94958
BAE Systems (United States),US,38.88101,-77.10428
Cooperative Institute for Research in Environmental Sciences,US,40.01499,-105.27055
Transplantation et Thérapies Innovantes de la Cornée,FR,48.85341,2.3488
Abramson Cancer Center,US,39.95238,-75.16362
Tula Foundation,CA,49.24966,-123.11934
Groupe de Recherche Clinique en Neuro-urologie,FR,48.85341,2.3488
Uni Pharma (Greece),GR,38.07438,23.81106
Instituto Nacional de Cancerología,CO,4.60971,-74.08175
Relativistic Heavy Ion Collider,US,40.86954,-72.88677
BWI Group (Luxembourg),LU,49.61167,6.13
Keck Hospital of USC,US,34.05223,-118.24368
